File,10,11,12,13,14,15,16
Citigroup_2019-10-08,0.0,0.24118179077479135,0.22556390977444465,0.3900975243810816,-0.05978179644297123,-0.14206669657544319
Citigroup_2019-10-09,0.9183289424162581,0.12679943313195788,0.2532777115613851,0.12631891811560964,0.007421150278286386,0.2077767883645007
Citigroup_2019-10-10,2.4918421833283784,0.17366136034732932,-0.05778676683038434,-0.4047412546978912,-0.26124818577649755,-0.11641443538998589
Citigroup_2019-10-11,2.8109525196621132,-0.09916418756198808,0.02127056154282554,-0.19848302261288803,0.277008310249318,0.07083156254426569
Citigroup_2019-10-14,-0.2854288568574121,0.08587376556462326,0.6721006721006704,0.07102272727272323,0.01419446415896509,-0.25546409310245904
Citigroup_2019-10-15,-0.17089148390772507,2.482168330955791,-0.30623608017817217,0.27925160569671686,-0.3480924533556113,0.11177867821714757
Citigroup_2019-10-16,-1.291228070175441,0.07109341674960494,-0.5683432793407097,-0.41440411546156936,0.014349261013065167,0.4017216642754679
Citigroup_2019-10-17,1.036120305079866,-0.8403361344537662,-0.38781959207125855,0.29560201874551195,0.30910790022282963,0.35832019492618605
Citigroup_2019-10-18,0.3736168989797254,-0.31496062992125823,-0.12925463162428436,0.2013229795800986,0.5453501722158373,-0.09991435912076417
Citigroup_2019-10-21,2.078555045871543,0.393203201797502,0.19583158483704094,-0.30713388245148526,-0.15404005041310662,0.4768583450210427
goldmansachs_2019-10-08,0.0,0.611309220580738,-0.05569620253165247,0.2989006535285493,0.03535710677847338,-0.04039383993941555
goldmansachs_2019-10-09,0.293656017416846,0.0353374728658656,-0.05551069842550728,-0.04039383993941555,-0.095974137495579,-0.15673981191222686
goldmansachs_2019-10-10,1.5805254866087235,0.4302581548929426,0.1394839095347221,-0.3382747985275131,-0.12478786063691723,-0.12494377530111449
goldmansachs_2019-10-11,2.71758170261749,0.46774507893197204,0.024248302618822198,-0.2957575757575824,0.49601244893989993,0.0387109261589144
goldmansachs_2019-10-14,-0.09283690022476192,-0.1858463344255859,0.5487775001224972,0.13157253545147987,0.053533190578165094,0.0875528965416639
goldmansachs_2019-10-15,-3.2146846015636403,1.5403140835883764,1.2254175313766273,0.663868007419694,0.14547570555717748,0.3534766608560864
goldmansachs_2019-10-16,-0.004838397522749819,0.09677263269948085,0.1256827959588103,-0.053106744556551545,0.10626992561105153,0.6369426751592323
goldmansachs_2019-10-17,0.13020205429907017,-0.8957811596994727,-0.45679852269413823,0.6590509666080816,0.3249430137252126,0.35289567823648343
goldmansachs_2019-10-18,0.004841442749935079,-0.10166537567777303,-0.06784589290040531,0.4219000048494275,0.4249565385358293,-0.2644739372956392
goldmansachs_2019-10-21,1.5286377708978311,0.03335239184295463,0.21909978566325697,-0.35644693693265533,-0.2861776209100421,0.04783315794508482
morganstanley_2019-10-08,0.0,-0.024993751562104503,0.050000000000007816,0.14992503748124728,-0.24950099800399558,-0.33766883441720363
morganstanley_2019-10-09,1.2423139666206664,0.24789291026275237,0.012363996043527592,0.07417480529113893,0.3088326127239036,-0.43103448275863115
morganstanley_2019-10-10,2.238713667285099,-0.20566174691507588,0.09698145229724608,-0.3512171490856147,-0.12153621779289536,-0.09734728644440557
morganstanley_2019-10-11,3.1425091352009895,-0.18894662257913414,-0.04732607666823479,0.5918560606060606,-0.03530242409978952,-1.3301942319011297
morganstanley_2019-10-14,0.28632784538297434,0.428265524625267,0.0710732054015663,-0.1183712121212222,0.04740459824603728,0.16583747927031578
morganstanley_2019-10-15,1.4191106906338729,-0.11660447761195024,-0.046696240952594024,0.1051156271898963,-0.3850192509625462,-0.37479503396579195
morganstanley_2019-10-16,1.0345638372913184,-0.279264603211537,-0.1400233372228758,-0.07010983874737355,0.2572497661365749,-0.13995801259620988
morganstanley_2019-10-17,3.01331464611072,-0.32879818594105015,-0.5346376976453178,-0.04574565416284543,0.16018306636155671,-0.7310943568654336
morganstanley_2019-10-18,-0.34522439585732034,0.04618937644342524,0.5540166204986195,0.5853994490358022,-0.05705808513065977,-0.2055263758848968
morganstanley_2019-10-21,2.7459954233409514,0.07795100222717972,0.04450873483920334,-0.022244466688906707,0.13349649571699249,0.02221975336073327
